 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
142.6640625,43.98619765,0.159384036,0.32856355,2.532608696,19.69779473,8.957683022000001,85.05450313,0.0
112.078125,52.96219309,0.064973618,-0.363595904,3.947324415,23.79851464,7.704955804,65.80680244,0.0
129.015625,50.74892,0.154489561,-0.334841065,1.890468227,15.32705467,10.71405129,135.6120615,0.0
124.453125,41.46117525,0.028801138,0.6895519179999999,2.066053512,13.09636849,10.86960349,159.3554448,0.0
154.875,48.59076558,-0.285642722,0.12928114,4.153010033,21.97191502,6.746837587000001,52.23002059,0.0
99.046875,53.07878275,0.7111067459999999,0.293115999,44.43561873,,1.337398253,0.14647211,0.0
75.671875,34.26416436,0.901418216,4.3902397739999985,0.385451505,,27.45067265,822.3090522000001,0.0
118.8046875,50.89036294,0.08325419,-0.301183949,1.563545151,13.99343404,12.5778514,188.3714391,0.0
96.1015625,43.93227029,0.296373433,0.712315859,3.0794314380000003,17.53928829,7.3884476060000015,66.58177503,0.0
86.1015625,31.48978997,1.170941862,5.304381428,2.995819398,15.13216521,7.775919477,85.42340023,0.0
127.0234375,55.845555,0.055035118,-0.304136457,6.634615385,29.40572668,5.086012642,27.40633598,0.0
139.9375,53.43903507,-0.039383945,-0.284501247,2.052675585,15.38180965,10.68356799,138.3291523,0.0
119.0546875,42.12913715,-0.036658122,0.25922918100000003,1.5903010030000002,,11.68206794,158.7660883,0.0
132.25,44.91432817,0.18067980100000006,0.5737230999999999,0.8595317729999999,9.60100335,19.13247759,445.6393969,0.0
115.6015625,46.21609227,,0.209365584,2.765886288,19.77905653,8.5494481,81.54686399,0.0
51.8671875,35.85939798,3.268105214,15.02731718,21.65802676,,2.7543921260000004,6.393432547000001,1.0
87.984375,39.87009852,0.62086242,1.6873955180000002,1.372909699,,14.90706027,289.407265,0.0
117.328125,41.74927196,0.182074875,0.7368696690000001,2.491638796,13.79705134,9.107530891,117.03285990000002,0.0
130.765625,53.61108275,0.105363965,-0.059957328,7.868729097,,4.815934425,23.32428341,0.0
119.0859375,53.7171451,0.206402807,-0.473705761,5.819397993,25.14361741,5.328360339,33.04785106,0.0
125.359375,48.81945923,,0.185031317,2.943979933,22.4774366,8.530283999,76.17139475,0.0
103.71875,30.83371164,0.429166659,4.124845562,0.838628763,11.5376313,16.43614907,299.5097272,0.0
115.96875,44.00176444,,0.287008661,1.206521739,,15.38798074,312.421943,0.0
97.765625,36.38369406,0.685032905,2.438082516,2.9590301,17.853289899999996,8.020705443999999,75.52071595,0.0
84.53125,38.70257935,0.605004137,1.854947317,2.036789298,,10.36101639,112.6876534,0.0
123.4296875,47.60164841,-0.176875998,0.028952113,20.88545151,50.93637669,2.208611497,3.349894223,0.0
126.1328125,51.78944317,-0.098372045,-0.68067275,3.772575251,20.62514093,6.927002803,54.31595774,0.0
95.5546875,44.51155198,0.599631524,1.1032387,2.036789298,,10.08720597,142.42457199999996,0.0
132.703125,54.90209459,-0.086687946,-0.5307353810000001,2.02006689,16.22123176,11.04662351,134.9915826,0.0
35.4140625,30.11476158,,30.64912859,33.01170569,51.02871377,2.04042602,4.470146528,1.0
99.40625,41.55012739,0.665734383,0.951262712,2.290133779,18.6749238,9.590194067999999,101.7580186,0.0
125.8359375,44.6424646,-0.138035939,0.279187479,8.283444816,33.78033645,4.869338656,24.86614534,0.0
136.9921875,48.92795981,-0.05827384400000001,0.073257904,3.14548495,18.90144934,7.797219497,72.35171105,0.0
97.171875,45.65617246,0.721308334,0.482644292,1.557692308,12.59077472,11.43467599,169.9231026,0.0
103.5390625,46.50771145,,0.4073734020000001,5.856187291,28.59060093,5.540651177999999,32.38869918,0.0
142.25,46.35966728,-0.044205358,-0.04305085,1.615384615,11.95794879,11.92472479,194.0243877,0.0
124.765625,49.29510694,-0.009283868,-0.370240103,2.256688963,15.09984043,9.689982882,114.2259608,0.0
94.984375,53.57310781,0.514041811,-0.25405004,2.490802676,,10.91452633,136.5568311,0.0
112.7734375,50.21270613,0.265596727,-0.27181562600000003,1.89632107,17.28496998,10.52453181,119.9000403,0.0
145.609375,53.06470613,-0.422541622,-0.3923772820000001,181.8553512,50.52247071,-2.236509777,4.936108725,0.0
116.4609375,50.85133085,0.109337168,-0.049576095,5.823578595,31.05645112,6.123176817,38.75713325,0.0
98.8671875,48.17146638,0.415156525,0.41102218,1.4857859530000002,18.15238263,12.20201639,147.75228080000005,0.0
75.5,47.71562899,,3.40732993,13.19063545,42.67672812,3.817963177,14.92776886,1.0
111.921875,49.42333226,0.448649455,0.401759184,1.861204013,12.74764585,11.45976511,173.065027,0.0
136.890625,42.77781156,-0.116846493,0.190931669,1.972408027,14.31507875,10.62455846,141.63272790000005,0.0
127.25,54.89877048,0.125401891,-0.375457945,2.235785953,13.37763534,9.899595369,136.72033369999997,0.0
121.96875,49.30294386,0.058052469,-0.038008214,7.129598662,29.2136478,4.849580196000001,25.62997572,0.0
120.0390625,45.07362074,0.050583505,-0.073834558,1.148829431,12.96862397,13.63682979,209.0005722,0.0
112.171875,44.89399135,,0.57494726,2.321070234,14.39320925,8.838911155,,0.0
107.9453125,48.26397281,0.463263693,0.182940879,2.9180602010000003,18.95148642,7.394589309,61.5471598,0.0
89.9609375,45.06009916,0.69710048,0.9128628,2.034280936,15.26082034,9.965459227,116.5456637,0.0
100.265625,45.92954597,,0.313332999,0.858695652,11.26264134,16.38425259,300.8313956,0.0
132.2734375,40.04874273,0.08226417,0.308210032,1.390468227,15.09148942,12.76751427,,0.0
114.3828125,47.58924529,0.499470974,0.63687544,6.852006689,33.002543800000005,5.139946428,26.65360005,0.0
90.3359375,45.53025734,,0.699937252,0.600334448,10.22092744,20.84157736,468.257979,0.0
81.0234375,34.75280224,0.716237937,3.606693851,2.205685619,17.13758512,9.540978587,103.0912207,0.0
136.7734375,43.67121743,0.084585409,0.08829526800000001,0.513377926,9.480696193,22.83274029,555.8670885,0.0
111.390625,53.87082849,,0.042885259,3.794314381,24.16006063,7.499551368,60.11666721,0.0
141.296875,55.15905402,,-0.296845739,3.56187291,19.58995249,7.667579535,67.70933778,0.0
105.2734375,48.25303016,0.512676158,0.450317547,2.418896321,17.69773933,8.490664705,81.51229523,0.0
118.5234375,48.20447413,0.08416855300000001,-0.012908726,2.355351171,13.54485845,9.648579966,129.08095490000002,0.0
75.9765625,43.81235999,,1.38698187,3.2617056860000004,23.32802093,7.777504087,62.76040567,0.0
133.2734375,64.02803522,-0.098354863,-1.148734806,51.82274247,87.18838646,1.267860119,-0.142998711,0.0
137.4609375,49.54652207,-0.138500168,-0.117445837,0.996655518,12.3911308,14.92610867,248.8065027,0.0
99.0703125,41.92220913,,1.1146625609999998,3.581103679,20.7713128,6.579653849,48.20853491,0.0
115.9375,52.12721068,0.264728504,0.063734351,2.1237458190000003,14.90094623,10.41525236,130.570269,0.0
124.0546875,47.17095051,0.01955491,-0.205026144,0.933946488,9.681887624,18.16878967,418.8027437,0.0
129.4296875,51.11914447,-0.039083403,-0.015090877,2.506688963,14.45645481,9.242921373,114.75969340000002,0.0
106.5,46.85716327,0.194971812,0.195138691,31.57608696,,1.69389221,1.348606691,0.0
23.7734375,34.27946152,,25.44801294,17.5861204,46.07881979,2.8978800060000003,8.275090919,1.0
68.125,35.69948354,1.960779368,7.421007114,3.966555184,24.98589338,7.011637784,51.40636142,1.0
142.5078125,45.52283014,-0.328162243,0.181163155,2.632943144,20.81330979,8.759265126,80.59089424,0.0
93.0078125,41.02676262,0.365780691,1.113939412,1.633779264,15.13251376,10.85303036,131.7265981,0.0
129.3125,50.14786729,-0.037155562,-0.152985775,3.427257525,18.80441205,7.590417053999999,67.78902457,0.0
103.2890625,40.84673188,0.273147236,0.90421686,9.057692308,36.84223596,4.264072524,17.84103965,0.0
122.28125,51.49073604,-0.050958491,-0.332310115,17.95735786,54.00240631,2.802043815,6.22985343,0.0
120.28125,46.9916777,0.123255113,0.244876919,3.43729097,22.56092266,7.466361733999999,58.62373266,0.0
103.6484375,52.5996955,,0.0065475030000000005,4.318561873,24.46411658,6.245707699,41.2940032,0.0
119.984375,45.06384089,0.182795197,0.128979534,2.359531773,14.67118423,9.341504038,112.9758503,0.0
147.5234375,48.56422372,-0.353898754,-0.232426175,4.371237458,24.93920988,7.445544175,59.95388104,0.0
135.8984375,50.39001635,,-0.383874471,4.194816054,20.40385743,6.780406577000001,56.31619467,0.0
120.625,46.35056634,,-0.384597998,3.163043478,,7.31363155,63.72091504,0.0
99.1015625,39.73738791,0.584018176,1.526071034,2.837792642,17.63572622,8.82301218,91.82589998,0.0
128.875,52.75192532,-0.10772537,-0.526049158,1.993311037,16.54945832,9.535645001,101.5005751,0.0
38.3671875,28.73882149,,30.04790545,92.03595318,,0.460979803,-1.01457622,1.0
124.4609375,51.1104659,0.207927561,-0.242235202,1.014214047,13.97946291,15.21167538,240.1861884,0.0
113.0,63.78883621,0.06233186,-1.119128801,92.659699,98.89757927,0.390770039,-1.602621768,0.0
157.96875,44.23515597,-0.365303753,0.358717356,0.493311037,8.245448044,26.00864648,767.249553,0.0
142.7734375,47.31563148,-0.25017700800000003,0.189304009,7.4397993310000015,,4.76709962,22.7987271,0.0
129.8203125,44.41889266,-0.08298516,0.309900243,0.921404682,12.94575162,15.61279123,254.3762216,0.0
127.0859375,47.95506154,0.115781163,-0.111134378,1.476588629,10.99286575,13.7013642,258.91875350000004,0.0
128.5,41.83468208,,0.47884591,1.557692308,12.77189311,11.68162618,172.6710548,0.0
76.078125,38.75576759,0.7552712640000001,2.368891831,1.31270903,13.38399455,13.08534316,193.6109438,0.0
98.6953125,50.92266787,0.205752506,-0.305033667,3.93812709,22.37405145,7.135389787,56.79666120000001,0.0
123.4296875,56.97637718,0.355338264,-0.462713836,58.39214047,75.39418755,0.7396236159999999,-1.077742577,0.0
126.2890625,44.28779324,,0.468434843,1.783444816,13.04228113,10.72316651,152.9057304,0.0
102.65625,39.31253726,0.5460559420000001,1.46064753,2.157190635,13.62930298,9.898550495,131.0589314,0.0
124.1328125,58.08673083,0.133981137,-0.611479841,13.909699,40.55893197,3.091894056,9.22379965,0.0
103.609375,54.22799588,0.8260131409999999,0.202393894,1.299331104,13.36341908,15.16482643,248.3263169,0.0
105.0859375,51.60078538,0.249607081,-0.107351037,2.117892977,14.78158647,9.996370449,123.3931477,0.0
109.0625,44.8852269,0.091465866,0.009538465,2.007525084,15.44796347,9.588283101,107.5307365,0.0
15.0390625,37.81459753,5.105033067,25.49731091,159.8494983,76.74001035,-0.575016194,-0.941293199,1.0
125.0703125,50.39890618,0.353256495,0.0981407,2.102006689,14.22876741,9.400484565,115.3403716,0.0
16.0546875,38.06004889,4.992567838,25.49145159,125.7558528,65.50638043,0.214241034,-0.945326427,1.0
115.09375,50.16993583,0.327289372,0.075251574,2.546822742,18.09318082,8.368532056,78.54589355,0.0
111.3359375,40.42223965,0.19117728,0.485737066,2.556856187,16.44589624,9.194547294,102.86024559999998,0.0
127.9765625,48.00430724,,-0.214883977,3.591973244,21.2281145,7.15482972,57.84344938,0.0
127.8984375,47.61496611,-0.045897788,-0.28649623,10.86538462,42.53589205,4.079246287,15.87417464,0.0
85.2578125,49.83554926,0.611719041,0.575856529,4.182274247,,7.103949824,64.06138798,0.0
64.65625,38.01509517,2.13145264,7.24299752,37.3319398,73.08902816,1.7294409380000002,1.469152912,1.0
104.90625,45.63791555,0.359634313,0.370003145,1.935618729,,10.13235907,120.8941292,0.0
101.4375,40.8590852,0.467907143,0.573404013,2.6312709030000003,18.55170823,8.946500521,90.88482912,0.0
121.3359375,40.16572648,,0.491398737,7.254180602000001,31.27471236,4.802554387,24.28209975,0.0
114.4609375,45.39512335,0.378695764,0.5466497539999999,3.0543478260000003,22.73652101,8.107039582,68.25841353,0.0
108.4765625,52.25702178,0.265656742,-0.172145952,2.696488294,14.38089199,8.346819018,99.28112839,0.0
101.7109375,45.13160484,0.247754232,0.316490633,0.892140468,10.73242072,17.10362739,343.2446602,0.0
106.1640625,34.41220199,0.32230790000000004,2.027642141,1.501672241,13.26678267,12.7344109,193.6748711,0.0
116.1875,53.31140093,0.021479881,-0.383254194,5.993311037000001,31.36530829,5.40302204,28.88295222,0.0
118.3125,40.69853921,0.35493806200000005,0.980677689,1.720735786,14.60009638,11.7259179,168.6518039,0.0
120.8359375,46.46130402,0.200541754,0.4008628870000001,6.557692307999999,,5.071957799,25.46483606,0.0
75.6484375,58.25262733,1.200484641,0.920814576,49.74247492,67.34454838,1.157650549,0.35221446799999995,0.0
103.3828125,52.02179848,,0.07156397,2.122909699,13.64017196,10.35081269,139.2343089,0.0
156.0625,42.57103439,-0.73576569,1.387338706,180.3729097,39.97176765,-0.50043924,0.306713729,0.0
104.625,55.25480748,0.558790272,-0.049890517,1.947324415,13.0240863,10.59588709,151.2045668,0.0
53.0234375,39.59274414,,8.870819374,9.274247492,36.46939486,4.777219591000001,24.12806091,1.0
131.234375,50.04848967,0.006102211999999999,-0.286610856,1.679765886,10.42709802,14.30228889,301.2177172,0.0
130.2265625,36.63805545,-0.108416941,1.299277285,17.47826087,46.02987647,2.674940606,6.396015875,0.0
118.78125,49.48215232,0.171593269,-0.352892062,3.734949833,18.8592077,6.741757099,55.44361491,0.0
87.6640625,42.8165194,1.108195242,1.677384601,4.017558528,,7.124539577,52.49584378,0.0
119.34375,56.14273627,0.016372746,-0.364706579,2.387123746,15.70941609,9.413986657,107.06318190000002,0.0
104.359375,40.57857624,0.807804527,1.877997868,2.327759197,17.51667907,9.270957419,97.89793095,0.0
104.3125,47.46688813,,0.72297998,0.781772575,10.97846945,17.10977725,328.40873010000007,0.0
111.109375,53.13106353,0.280252614,-0.222447285,3.0117056860000004,20.35581968,7.5854821239999985,62.38327022,0.0
120.6875,56.19229679,0.115705967,-0.433038442,2.399665552,13.80305089,9.386928592,121.7936774,0.0
24.0703125,28.29260714,6.1258740860000005,41.04211532,67.40886288,70.02635114,0.932696412,0.101681022,1.0
124.0234375,53.28732038,0.121731429,-0.072499585,1.843645485,14.60940051,10.82929377,137.9696909,0.0
111.4375,48.49625469,0.240643716,0.01666932,6.897157191,28.29973277,4.996095901,27.16764102,0.0
181.140625,45.80422578,-0.917152794,1.174953545,155.87290969999995,59.49267599,-0.260995457,-0.958686286,0.0
128.9609375,53.15960672,-0.019315569,-0.465719549,2.2466555180000003,13.26694779,10.39466133,147.1730825,0.0
118.8828125,49.75480836,,-0.450153106,2.943979933,17.17788222,8.003090538,77.37943421,0.0
108.828125,43.45941163,0.335721156,0.651637742,2.741638796,16.82670791,7.999717732000001,79.05835216,0.0
128.765625,54.13084327,0.208937988,-0.707188997,6.131270903,29.73444888,5.498172137,31.20143525,0.0
136.0390625,45.05403047,-0.03697972,0.486494207,5.244983278,28.9880788,6.3650805870000005,41.73291417,0.0
109.3046875,46.59291097,0.406074755,0.479871081,1.101170569,13.80801105,14.05170421,211.5833903,0.0
115.1171875,47.88391253,0.346951224,0.186682623,3.5334448160000003,23.95804691,7.189169565,52.76704057,0.0
30.8671875,29.94588116,5.273403641,32.67567927,24.15635452,50.80910369,2.55538357,6.692879465,1.0
110.3359375,39.99478039,0.395034264,1.231732615,6.25083612,,4.739530792,23.37624386,0.0
120.1953125,52.67219656,-0.082475875,-0.291938666,8.642140468,32.7252528,4.198197521,18.3283291,0.0
21.796875,41.3561814,3.967173195,16.0126981,58.32692308,64.92494492,1.506915694,1.256135437,1.0
98.609375,55.63921649,0.5348045260000001,-0.078603433,3.690635452,19.72616752,7.793803661,73.13411265,0.0
34.2109375,30.24216126,,27.6889219,14.42725753,44.24130653,3.621798194,13.17412781,1.0
123.328125,45.66062126,-0.056979496,-0.223013808,3.45735786,20.28848845,7.833925445,69.73495925,0.0
111.0234375,52.07378552,0.17364252100000002,-0.247511097,2.1103678930000003,19.33331623,9.876748971,101.7318124,0.0
106.46875,51.63391834,0.188105485,-0.354754484,3.415551839,22.06539518,8.517893661,78.34427855,0.0
97.546875,50.89248154,0.667326847,0.376286418,2.66638796,16.58120508,9.749795492999999,116.3250658,0.0
129.3046875,49.09104402,-0.057175383,-0.261975202,0.903010033,,17.95934041,381.8387278,0.0
99.015625,49.71983765,0.358964327,0.05934772,4.157190635,22.30520374,5.834901687,36.77571013,0.0
120.7109375,49.09384386,0.093085515,-0.246459933,1.892140468,11.82032029,11.57148528,194.1192627,0.0
98.6640625,46.24278277,0.477674067,0.065190135,1.653846154,12.93800151,11.29605582,164.0440958,0.0
91.6328125,42.75692033,0.8157288559999999,1.304500998,12.51505017,41.5839274,3.244519416,9.312022799,1.0
142.7109375,50.0827678,0.055708737,-0.199145725,5.35451505,27.48291786,5.795879137000001,35.86346561,0.0
98.3125,47.7918256,0.353420536,0.234491537,0.922240803,,16.46362891,308.9553878,0.0
113.0234375,49.07447542,0.430765105,0.087404361,2.7198996660000003,13.93796476,8.59301074,109.96998159999998,0.0
137.3359375,50.70291494,0.033474933,-0.54603173,4.234949833,24.44020379,6.690122728,47.64922355,0.0
106.71875,47.80820038,0.282981042,0.242356797,3.760869565,23.03599061,7.581228258999999,64.13215352,0.0
108.8046875,56.6771364,0.19238677,-0.167891629,6.095317726,27.11062334,5.408757031,32.593226300000005,0.0
120.3203125,45.45119869,0.07846131099999999,-0.18345726,92.98996656,97.77858699,0.122075536,-1.938422805,0.0
105.578125,50.14550849,0.073972816,-0.224001029,3.70819398,20.1834637,6.755894088,52.43460637,0.0
113.1796875,49.42678196,0.300192689,0.201715037,1.02173913,,14.57787673,234.5446472,0.0
124.1171875,44.80733427,0.276012948,-0.162737786,7.313545151,34.68553693,4.939974105,24.08193699,0.0
118.8359375,53.11349542,,-0.252855108,2.675585284,21.11875419,8.887788755,82.95815266,0.0
128.78125,47.89848274,0.38152029,0.17992709899999998,1.098662207,10.41899626,16.15288171,331.3829740000001,0.0
110.1015625,44.89777275,0.420535629,0.13495368800000002,1.884615385,12.61575424,10.92185494,164.65282580000004,0.0
121.1484375,47.61828854,0.312515886,0.167332316,1.720735786,14.44111344,10.13505072,122.6763791,0.0
130.8359375,58.57270820000001,0.05118756,-0.360131625,8.038461538,36.07063201,4.699784872,21.70545311,0.0
86.9765625,48.25752287,1.664957245,3.4795419130000003,22.90384615,55.94717963,2.621128662,6.138580656,1.0
120.3046875,55.29855878,0.170644772,-0.535796998,11.47073579,,4.028343404,14.30282697,0.0
124.59375,54.12232059,0.157366957,-0.331439442,1.031772575,12.58419114,14.51642402,235.96951690000003,0.0
66.3671875,39.47722268,2.048419995,7.171228861,5.870401338,30.94448195,6.0773535270000005,37.481793,1.0
127.9375,41.68665666,,0.22229182100000006,1.648829431,11.65317174,12.87368108,221.9100133,0.0
131.9609375,44.18027741,0.192329365,0.406702378,2.555183946,17.63987004,8.590099462000001,87.22027034,0.0
96.6953125,42.72268107,0.481746908,0.806312499,3.775919732,18.28174946,6.569441016,55.32852734,0.0
45.4921875,43.49730525,3.033387283,9.43170166,46.80351171,,1.360775488,0.839947048,1.0
125.359375,47.83773589,-0.174892057,0.011604627,2.503344482,20.24653624,9.190498635,89.84477297,0.0
96.4765625,38.89066502,0.5801474679999999,1.367338494,2.029264214,,10.73742989,152.17405549999995,0.0
113.0625,51.45792426,0.500761131,0.04358791,18.06270903,53.97153573,2.910393188,7.087740461,1.0
83.53125,42.52167416,0.581761011,1.230802536,3.428093645,17.79643383,7.050441726,61.66259441,0.0
